'gene', 'gene_cat', 'gene_presence','gene_count','eff_binary','gene_presence_int','effector', 'busco', 'chrom','start', 'stop', 'loc_cat', 'l2f', 'padj', 'LCA', 'age_group', 'dnds', 'dup_type'
TR4_II5_T0005328,softcore,59.0,61.0,1,0,no_effector,no_busco,TR4_II5_Chr2,170974,175302,subtelomere,-0.158271027458619,0.942355749043921,hypocreales,2,0.001,1
TR4_II5_T0015491,core,69.0,70.0,0,0,no_effector,no_busco,TR4_II5_Chr6,3706398,3711085,core,1.65836561903595,0.419246019971451,hypocreales,2,NA,3
TR4_II5_T0015492,core,69.0,70.0,0,0,no_effector,no_busco,TR4_II5_Chr6,3706398,3708547,core,NA,NA,hypocreales,2,NA,3
TR4_II5_T0011498,softcore,68.0,68.0,0,68,no_effector,busco,TR4_II5_Chr4,3343653,3344916,core,2.2530582255814,5.67222636902346e-13,all_fungi,0,0.001,0
TR4_II5_T0010856,accessory,54.0,59.0,0,0,no_effector,no_busco,TR4_II5_Chr4,1724252,1726982,core,3.10087607956098,0.0520335799752633,hypocreales,2,NA,0
TR4_II5_T0011493,core,69.0,69.0,0,69,no_effector,busco,TR4_II5_Chr4,3328485,3330330,core,1.36315943210549,0.403103310399469,all_fungi,0,0.1945,0
TR4_II5_T0011489,core,69.0,69.0,0,69,no_effector,busco,TR4_II5_Chr4,3319896,3322758,core,-0.0434277116920434,0.945339906744396,ascomycota,1,0.001,0
TR4_II5_T0011490,core,69.0,69.0,0,0,no_effector,no_busco,TR4_II5_Chr4,3319896,3322758,core,-2.20784163691832,0.197301018606313,all_fungi,0,0.2452,1
TR4_II5_T0011485,core,69.0,70.0,0,0,no_effector,no_busco,TR4_II5_Chr4,3315576,3317849,core,-0.741190972721656,0.367279160481926,all_fungi,0,0.1201,0
TR4_II5_T0011482,core,69.0,69.0,0,69,no_effector,busco,TR4_II5_Chr4,3310263,3313294,core,0.886214512804868,0.339162367643058,all_fungi,0,0.042,1
TR4_II5_T0016640,core,69.0,69.0,0,69,no_effector,busco,TR4_II5_Chr7,2000126,2002146,core,-0.231668711833993,0.840565443348237,all_fungi,0,0.138,0
TR4_II5_T0016643,core,69.0,69.0,0,0,no_effector,no_busco,TR4_II5_Chr7,2010308,2014208,core,-0.413320303221864,0.495260813635362,all_fungi,0,0.0257,1
TR4_II5_T0016646,core,69.0,69.0,0,0,no_effector,no_busco,TR4_II5_Chr7,2016247,2016650,core,1.83459375000105,0.116289252099377,all_fungi,0,0.001,1
TR4_II5_T0016647,core,69.0,69.0,0,0,no_effector,no_busco,TR4_II5_Chr7,2017007,2018877,core,2.073531917884,7.92473849367594e-05,ascomycota,1,0.17935,1
TR4_II5_T0016650,core,69.0,69.0,0,0,no_effector,no_busco,TR4_II5_Chr7,2020436,2021471,core,1.02578500440634,0.263578215403008,all_fungi,0,0.4762,1
TR4_II5_T0016652,core,69.0,69.0,0,0,no_effector,no_busco,TR4_II5_Chr7,2024431,2026858,core,0.777879620428835,0.765981024808174,ascomycota,1,0.1907,0
TR4_II5_T0016656,core,69.0,69.0,0,69,no_effector,busco,TR4_II5_Chr7,2030815,2032622,core,1.71035208856161,0.00245143570963235,all_fungi,0,0.07855000000000001,1
TR4_II5_T0016658,core,69.0,69.0,0,69,no_effector,busco,TR4_II5_Chr7,2034109,2036830,core,0.0824309240677263,0.855008235103757,all_fungi,0,0.001,0
TR4_II5_T0005344,softcore,67.0,67.0,0,0,no_effector,no_busco,TR4_II5_Chr2,198632,199667,subtelomere,NA,NA,hypocreales,2,0.8313,1
TR4_II5_T0019621,softcore,68.0,68.0,0,0,no_effector,no_busco,TR4_II5_Chr9,2285337,2288370,core,3.78935769241449,NA,all_fungi,0,0.1654,1
TR4_II5_T0019623,softcore,68.0,68.0,0,0,no_effector,no_busco,TR4_II5_Chr9,2293291,2294564,core,0.48511569387881,0.831827233933495,ascomycota,1,0.3275,1
TR4_II5_T0019625,softcore,68.0,68.0,0,0,no_effector,no_busco,TR4_II5_Chr9,2296313,2297960,core,2.3818661886837,NA,all_fungi,0,0.091,1
TR4_II5_T0019626,softcore,68.0,68.0,0,0,no_effector,no_busco,TR4_II5_Chr9,2298647,2300482,core,0.548863631421473,0.816556688698014,ascomycota,1,0.1412,2
TR4_II5_T0019627,softcore,68.0,68.0,0,0,no_effector,no_busco,TR4_II5_Chr9,2300727,2303429,core,2.2416781687402,NA,all_fungi,0,0.1668,1
TR4_II5_T0019629,softcore,68.0,68.0,0,0,no_effector,no_busco,TR4_II5_Chr9,2305749,2306970,core,5.33499709866398,0.000425026050335065,hypocreales,2,0.0802,2
TR4_II5_T0009861,core,69.0,70.0,0,0,no_effector,no_busco,TR4_II5_Chr3,4540227,4542315,core,0.744407470931022,0.730970289914999,ascomycota,1,0.001,1
TR4_II5_T0007970,accessory,56.0,56.0,0,0,no_effector,no_busco,TR4_II5_Chr2,6413571,6415388,core,2.58548994069527,0.136123929947802,hypocreales,2,0.0968,1
TR4_II5_T0019630,softcore,68.0,68.0,0,0,no_effector,no_busco,TR4_II5_Chr9,2308392,2310003,core,NA,NA,hypocreales,2,NA,0
TR4_II5_T0019631,softcore,68.0,68.0,0,0,no_effector,no_busco,TR4_II5_Chr9,2310804,2312565,core,NA,NA,ascomycota,1,NA,1
TR4_II5_T0019632,softcore,62.0,63.0,0,0,no_effector,no_busco,TR4_II5_Chr9,2313490,2315128,core,-1.29338437289164,0.00116707194288965,all_fungi,0,0.2984,0
TR4_II5_T0014489,core,69.0,69.0,0,69,no_effector,busco,TR4_II5_Chr6,1231940,1238654,core,-0.29810867245827,0.88271225604862,all_fungi,0,0.23685,1
TR4_II5_T0014491,core,69.0,69.0,0,69,no_effector,busco,TR4_II5_Chr6,1240726,1241762,core,-0.0532330134570669,0.941992042802712,all_fungi,0,0.001,0
TR4_II5_T0014498,accessory,27.0,28.0,0,0,no_effector,no_busco,TR4_II5_Chr6,1253454,1254729,core,-0.0366500703549517,0.988563486192724,all_fungi,0,0.1539,0
TR4_II5_T0014506,core,69.0,69.0,0,69,no_effector,busco,TR4_II5_Chr6,1261911,1262750,core,-0.000717692426532539,0.99952863455686,all_fungi,0,0.1943,0
TR4_II5_T0017078,core,69.0,70.0,0,0,no_effector,no_busco,TR4_II5_Chr7,3013636,3016686,core,0.398361506367018,0.875694305280732,ascomycota,1,0.001,1
TR4_II5_T0015283,core,69.0,69.0,0,69,no_effector,busco,TR4_II5_Chr6,3249240,3251172,core,-1.03770840873438,0.017147175971846,all_fungi,0,0.001,1
TR4_II5_T0015286,core,69.0,69.0,0,16,no_effector,no_busco,TR4_II5_Chr6,3256582,3260272,core,0.0744063813771167,0.893152825501737,all_fungi,0,0.0689,1
TR4_II5_T0015294,core,69.0,69.0,0,69,no_effector,busco,TR4_II5_Chr6,3267607,3268765,core,-1.95693062201101,0.0417936056415421,all_fungi,0,0.1922,0
TR4_II5_T0015295,core,69.0,70.0,0,68,no_effector,busco,TR4_II5_Chr6,3268930,3270018,core,-0.688145812656169,0.544280118971638,all_fungi,0,0.2957,1
TR4_II5_T0015297,core,69.0,70.0,0,68,no_effector,busco,TR4_II5_Chr6,3272174,3276375,core,0.328072876582292,0.816728934985833,all_fungi,0,NA,1
TR4_II5_T0015298,core,69.0,69.0,0,0,no_effector,no_busco,TR4_II5_Chr6,3278293,3279807,core,-1.21571160590114,0.000125532548893525,ascomycota,1,0.001,1
TR4_II5_T0015302,core,69.0,69.0,0,69,no_effector,busco,TR4_II5_Chr6,3284339,3287365,core,1.21780949763898,0.175587490464232,all_fungi,0,NA,0
TR4_II5_T0015306,core,69.0,69.0,0,0,no_effector,no_busco,TR4_II5_Chr6,3293881,3295776,core,-0.449060582330409,0.347900130754129,all_fungi,0,0.001,1
TR4_II5_T0015309,core,69.0,70.0,0,0,no_effector,no_busco,TR4_II5_Chr6,3297318,3298676,core,0.445883058101318,0.854495251820348,all_fungi,0,0.2155,1
TR4_II5_T0015310,core,69.0,69.0,0,0,no_effector,no_busco,TR4_II5_Chr6,3299430,3300487,core,2.84173957597925,NA,hypocreales,2,0.5052,0
TR4_II5_T0015313,core,69.0,69.0,0,0,no_effector,no_busco,TR4_II5_Chr6,3306767,3312143,core,-0.0394257108828623,0.985864405551636,ascomycota,1,0.4258,1
TR4_II5_T0015315,core,69.0,69.0,0,0,no_effector,no_busco,TR4_II5_Chr6,3306855,3308897,core,NA,NA,all_fungi,0,0.1781,1
TR4_II5_T0015316,core,69.0,69.0,0,0,no_effector,no_busco,TR4_II5_Chr6,3313135,3314761,core,5.38124283937933,8.57851347291476e-06,all_fungi,0,0.027,1
TR4_II5_T0015318,softcore,62.0,62.0,0,0,no_effector,no_busco,TR4_II5_Chr6,3318445,3318701,core,NA,NA,FusOx,3,NA,0
TR4_II5_T0015322,core,69.0,69.0,0,69,no_effector,busco,TR4_II5_Chr6,3328746,3331588,core,-0.0344210790837426,0.94691435120869,all_fungi,0,0.1509,0
TR4_II5_T0015324,core,69.0,69.0,0,69,no_effector,busco,TR4_II5_Chr6,3333502,3334912,core,0.342788138468876,0.768534798239735,all_fungi,0,0.0188,1
TR4_II5_T0015328,core,69.0,69.0,0,69,no_effector,busco,TR4_II5_Chr6,3344187,3345092,core,-0.38466981133175,0.374776806277935,all_fungi,0,0.1301,0
TR4_II5_T0015331,core,69.0,69.0,0,1,no_effector,no_busco,TR4_II5_Chr6,3351229,3356431,core,0.808688468373368,0.365586525123509,all_fungi,0,0.0217,1
TR4_II5_T0015332,core,69.0,69.0,0,0,no_effector,no_busco,TR4_II5_Chr6,3357333,3362203,core,2.03524325146229,1.80644927448051e-05,all_fungi,0,0.0744,1
TR4_II5_T0015334,core,69.0,69.0,0,0,no_effector,no_busco,TR4_II5_Chr6,3363884,3365618,core,4.03056364559273,8.96669856784925e-15,hypocreales,2,0.1518,1
TR4_II5_T0015335,accessory,27.0,27.0,0,0,no_effector,no_busco,TR4_II5_Chr6,3368283,3370243,core,1.58484357930885,0.0440565238434026,all_fungi,0,0.0094,1
TR4_II5_T0015337,core,69.0,69.0,0,0,no_effector,no_busco,TR4_II5_Chr6,3377195,3382356,core,-0.908912454175305,0.461065210543297,all_fungi,0,0.0556,1
TR4_II5_T0015338,core,69.0,69.0,0,0,no_effector,no_busco,TR4_II5_Chr6,3382561,3384016,core,2.66466111080668,NA,all_fungi,0,NA,1
TR4_II5_T0015339,core,69.0,70.0,0,68,no_effector,busco,TR4_II5_Chr6,3389474,3398782,core,-0.452415069756269,0.264889609002026,ascomycota,1,0.001,1
TR4_II5_T0015340,core,69.0,69.0,0,0,no_effector,no_busco,TR4_II5_Chr6,3400577,3402000,core,1.61184614075414,0.403896734567394,ascomycota,1,0.29900000000000004,0
TR4_II5_T0015348,core,69.0,69.0,0,0,no_effector,no_busco,TR4_II5_Chr6,3418058,3419341,core,1.07289917178911,0.596701512443147,all_fungi,0,0.23625000000000002,1
TR4_II5_T0015350,core,69.0,69.0,0,0,no_effector,no_busco,TR4_II5_Chr6,3419576,3421603,core,0.00990114786213918,0.996357711620431,all_fungi,0,0.36195,1
TR4_II5_T0015351,core,69.0,69.0,0,0,no_effector,no_busco,TR4_II5_Chr6,3422120,3423161,core,2.37979604739179,NA,all_fungi,0,0.0627,1
TR4_II5_T0015352,softcore,68.0,68.0,0,0,no_effector,no_busco,TR4_II5_Chr6,3423819,3425958,core,10.9000329180608,8.55309870030539e-38,all_fungi,0,0.1445,1
TR4_II5_T0015353,core,69.0,69.0,0,0,no_effector,no_busco,TR4_II5_Chr6,3426366,3428406,core,8.95649666912441,9.4536740774823e-36,all_fungi,0,0.4674,1
TR4_II5_T0015354,core,69.0,69.0,0,0,no_effector,no_busco,TR4_II5_Chr6,3428855,3429828,core,11.2227682988685,1.61715931499038e-63,all_fungi,0,0.1349,1
TR4_II5_T0015355,core,69.0,69.0,0,0,no_effector,no_busco,TR4_II5_Chr6,3430221,3431275,core,NA,NA,all_fungi,0,0.1778,1
TR4_II5_T0015356,core,69.0,69.0,0,0,no_effector,no_busco,TR4_II5_Chr6,3431746,3433958,core,11.0474743266602,1.03451762005926e-40,all_fungi,0,0.099,1
TR4_II5_T0015357,core,69.0,69.0,0,0,no_effector,no_busco,TR4_II5_Chr6,3434787,3437971,core,8.03592909003047,3.43594738646714e-14,hypocreales,2,0.1912,1
TR4_II5_T0015359,core,69.0,69.0,0,0,no_effector,no_busco,TR4_II5_Chr6,3437985,3438996,core,NA,NA,all_fungi,0,NA,1
TR4_II5_T0015361,core,69.0,69.0,0,0,no_effector,no_busco,TR4_II5_Chr6,3439477,3440549,core,2.1224531785383,0.305829279286072,all_fungi,0,NA,1
TR4_II5_T0015366,core,69.0,69.0,0,0,no_effector,no_busco,TR4_II5_Chr6,3454151,3455405,core,1.64683512037046,0.106366103452064,all_fungi,0,0.0678,1
TR4_II5_T0015369,core,69.0,69.0,0,0,no_effector,no_busco,TR4_II5_Chr6,3459616,3460866,core,0.585427970396327,0.795577072702332,ascomycota,1,0.0642,1
TR4_II5_T0015374,core,69.0,70.0,0,0,no_effector,no_busco,TR4_II5_Chr6,3467846,3469438,core,0.372339395645274,0.87168920275932,hypocreales,2,0.1575,1
TR4_II5_T0015380,core,69.0,69.0,0,0,no_effector,no_busco,TR4_II5_Chr6,3480356,3481409,core,1.56093634274972,0.450008317562499,ascomycota,1,NA,1
TR4_II5_T0015382,core,69.0,69.0,0,0,no_effector,no_busco,TR4_II5_Chr6,3484476,3486261,core,3.24954942289109,NA,all_fungi,0,0.4341,1
TR4_II5_T0015384,core,69.0,69.0,0,0,no_effector,no_busco,TR4_II5_Chr6,3488300,3490365,core,-0.08530793093063,0.975073684691808,hypocreales,2,0.5599,0
TR4_II5_T0015387,core,69.0,70.0,0,68,no_effector,busco,TR4_II5_Chr6,3490933,3491419,core,-1.57281685281018,0.0973233996250223,all_fungi,0,0.001,0
TR4_II5_T0015392,core,69.0,70.0,0,0,no_effector,no_busco,TR4_II5_Chr6,3499702,3502370,core,-0.536315303715578,0.738620486155994,ascomycota,1,0.0757,0
TR4_II5_T0015396,core,69.0,69.0,0,0,no_effector,no_busco,TR4_II5_Chr6,3511001,3513124,core,-1.71635401408568,0.00052572175768941,all_fungi,0,0.2197,1
TR4_II5_T0015398,core,69.0,69.0,0,0,no_effector,no_busco,TR4_II5_Chr6,3514873,3515500,core,3.78759617106042,NA,hypocreales,2,0.0538,0
TR4_II5_T0015401,core,69.0,69.0,0,0,no_effector,no_busco,TR4_II5_Chr6,3521166,3522087,core,1.25742843023815,0.559108635223326,hypocreales,2,0.2041,0
TR4_II5_T0015402,core,69.0,69.0,0,0,no_effector,no_busco,TR4_II5_Chr6,3522321,3522984,core,-2.28303433722227,0.196431981587362,hypocreales,2,NA,1
TR4_II5_T0015403,core,69.0,69.0,0,0,no_effector,no_busco,TR4_II5_Chr6,3523156,3524672,core,2.51466227977466,NA,all_fungi,0,0.1105,1
TR4_II5_T0015404,accessory,24.0,24.0,0,0,no_effector,no_busco,TR4_II5_Chr6,3526861,3527666,core,5.30745969620622,NA,ascomycota,1,0.4324,1
TR4_II5_T0015408,core,69.0,69.0,0,0,no_effector,no_busco,TR4_II5_Chr6,3536479,3538171,core,1.19970368001287,0.547304412841319,all_fungi,0,0.0519,1
TR4_II5_T0015412,softcore,65.0,65.0,0,0,no_effector,no_busco,TR4_II5_Chr6,3543281,3544313,core,-0.120963386197099,0.965964418104877,ascomycota,1,0.4473,1
TR4_II5_T0015411,core,69.0,69.0,0,0,no_effector,no_busco,TR4_II5_Chr6,3540338,3542578,core,-1.46637431133683,0.438387852384876,hypocreales,2,0.52495,1
TR4_II5_T0015417,accessory,32.0,32.0,0,0,no_effector,no_busco,TR4_II5_Chr6,3549522,3550575,core,3.09909080953858,NA,hypocreales,2,0.2905,1
TR4_II5_T0001052,core,69.0,70.0,0,0,no_effector,no_busco,TR4_II5_Chr1,3055389,3056662,core,0.0537761939171163,0.981071480922673,all_fungi,0,0.2932,1
TR4_II5_T0018947,core,69.0,70.0,0,0,no_effector,no_busco,TR4_II5_Chr9,838849,840850,core,NA,NA,ascomycota,1,NA,1
TR4_II5_T0019076,core,69.0,69.0,0,0,no_effector,no_busco,TR4_II5_Chr9,1100229,1102218,core,NA,NA,all_fungi,0,0.0305,1
TR4_II5_T0019072,core,69.0,69.0,0,0,no_effector,no_busco,TR4_II5_Chr9,1093876,1095895,core,-1.06579459216042,0.424026395857222,all_fungi,0,0.0434,1
TR4_II5_T0019071,core,69.0,69.0,0,0,no_effector,no_busco,TR4_II5_Chr9,1091180,1093642,core,1.05274527982765,0.543426890087332,all_fungi,0,0.1739,1
TR4_II5_T0019069,accessory,49.0,49.0,0,0,no_effector,no_busco,TR4_II5_Chr9,1089038,1090093,core,2.33379404486022,NA,hypocreales,2,NA,1
TR4_II5_T0019066,core,69.0,69.0,0,0,no_effector,no_busco,TR4_II5_Chr9,1080743,1082457,core,NA,NA,all_fungi,0,0.0585,1
TR4_II5_T0019065,core,69.0,69.0,0,0,no_effector,no_busco,TR4_II5_Chr9,1078976,1080347,core,NA,NA,all_fungi,0,0.32405,1
TR4_II5_T0019064,core,69.0,69.0,0,0,no_effector,no_busco,TR4_II5_Chr9,1077208,1078609,core,-1.76991533168961,0.342019104006736,ascomycota,1,0.3988,1
TR4_II5_T0019063,core,69.0,69.0,0,0,no_effector,no_busco,TR4_II5_Chr9,1075266,1077177,core,0.420578228002404,0.8624241186095,hypocreales,2,0.2633,1
TR4_II5_T0019061,core,69.0,69.0,0,0,no_effector,no_busco,TR4_II5_Chr9,1073589,1075053,core,-0.913641206544462,0.662114481865659,all_fungi,0,0.2188,1
TR4_II5_T0019114,core,69.0,69.0,0,0,no_effector,no_busco,TR4_II5_Chr9,1173431,1174953,core,5.11963222829437,2.1242796777057e-19,all_fungi,0,0.0932,0
TR4_II5_T0019115,core,69.0,69.0,0,0,no_effector,no_busco,TR4_II5_Chr9,1176161,1176938,core,-0.170275566186453,0.93839460816814,all_fungi,0,0.3477,1
TR4_II5_T0019116,core,69.0,69.0,0,0,no_effector,no_busco,TR4_II5_Chr9,1177244,1178209,core,5.09304759643009,6.86914125649741e-10,all_fungi,0,NA,0
TR4_II5_T0019117,core,69.0,69.0,0,0,no_effector,no_busco,TR4_II5_Chr9,1178509,1180527,core,2.09521780823486,0.326526921600049,all_fungi,0,NA,1
TR4_II5_T0019118,accessory,18.0,18.0,11,0,effector,no_busco,TR4_II5_Chr9,1183847,1184297,core,-1.59430355871801,3.80989216936902e-05,all_fungi,0,0.7702,1
TR4_II5_T0014090,softcore,67.0,67.0,0,0,no_effector,no_busco,TR4_II5_Chr6,262667,264062,subtelomere,2.63255376276216,NA,ascomycota,1,0.1433,1
TR4_II5_T0014091,softcore,67.0,67.0,0,0,no_effector,no_busco,TR4_II5_Chr6,264194,265066,subtelomere,5.78705554179628,1.46925060564886e-06,hypocreales,2,0.1477,1
TR4_II5_T0014094,softcore,67.0,67.0,0,0,no_effector,no_busco,TR4_II5_Chr6,265879,267065,subtelomere,NA,NA,all_fungi,0,0.3269,1
TR4_II5_T0014093,softcore,67.0,67.0,0,0,no_effector,no_busco,TR4_II5_Chr6,265814,269189,subtelomere,-1.9221737001976,0.288788051287067,ascomycota,1,0.3894,0
TR4_II5_T0002620,core,69.0,69.0,0,0,no_effector,no_busco,TR4_II5_Chr10,109786,110987,subtelomere,NA,NA,all_fungi,0,0.1097,1
TR4_II5_T0010549,core,69.0,69.0,0,0,no_effector,no_busco,TR4_II5_Chr4,979567,981534,core,0.262580332073451,0.912955064314569,all_fungi,0,0.0323,1
TR4_II5_T0010547,core,69.0,69.0,0,0,no_effector,no_busco,TR4_II5_Chr4,975670,976900,core,-1.58709676422823,7.34732687493521e-05,ascomycota,1,0.296,1
TR4_II5_T0010546,core,69.0,70.0,0,0,no_effector,no_busco,TR4_II5_Chr4,972936,975048,core,-0.856765715376062,0.195756614524288,all_fungi,0,0.0879,1
TR4_II5_T0010542,core,69.0,69.0,0,0,no_effector,no_busco,TR4_II5_Chr4,969128,970433,core,3.1857389688326,NA,all_fungi,0,0.0756,1
TR4_II5_T0010541,core,69.0,69.0,0,0,no_effector,no_busco,TR4_II5_Chr4,967205,968852,core,0.364797439569289,0.879443409873431,ascomycota,1,0.1206,0
TR4_II5_T0010540,core,69.0,69.0,0,0,no_effector,no_busco,TR4_II5_Chr4,966350,967127,core,NA,NA,all_fungi,0,0.28690000000000004,1
TR4_II5_T0010533,core,69.0,69.0,0,69,no_effector,busco,TR4_II5_Chr4,949277,951399,core,-0.354783005872314,0.742203214966848,all_fungi,0,0.1916,0
TR4_II5_T0010531,core,69.0,69.0,0,69,no_effector,busco,TR4_II5_Chr4,942971,945705,core,2.84462072843544,4.82334778776414e-41,all_fungi,0,0.0593,1
TR4_II5_T0001074,core,69.0,70.0,0,0,no_effector,no_busco,TR4_II5_Chr1,3112600,3114635,core,-1.12420498749174,0.57031583053043,all_fungi,0,0.09825,1
TR4_II5_T0007993,accessory,36.0,40.0,0,0,no_effector,no_busco,TR4_II5_Chr2,6493573,6494259,core,5.14767972865975,NA,hypocreales,2,NA,0
TR4_II5_T0007991,softcore,61.0,61.0,0,0,no_effector,no_busco,TR4_II5_Chr2,6486798,6488403,core,NA,NA,ascomycota,1,0.8549,1
TR4_II5_T0007984,softcore,59.0,59.0,0,0,no_effector,no_busco,TR4_II5_Chr2,6473045,6474636,core,NA,NA,all_fungi,0,NA,1
TR4_II5_T0007983,accessory,13.0,13.0,0,0,no_effector,no_busco,TR4_II5_Chr2,6471637,6472567,core,NA,NA,ascomycota,1,0.0703,1
TR4_II5_T0005318,softcore,68.0,68.0,0,0,no_effector,no_busco,TR4_II5_Chr2,156127,157683,subtelomere,5.11296905015276,NA,all_fungi,0,0.001,1
TR4_II5_T0017143,accessory,51.0,51.0,0,0,no_effector,no_busco,TR4_II5_Chr7,3167768,3168929,core,NA,NA,ascomycota,1,NA,1
TR4_II5_T0010085,accessory,3.0,3.0,0,0,no_effector,no_busco,TR4_II5_Chr3,5041772,5044307,core,1.95363211560336,0.346432463749954,all_fungi,0,0.2416,1
TR4_II5_T0015841,core,69.0,69.0,0,0,no_effector,no_busco,TR4_II5_Chr7,272579,274712,subtelomere,3.73253270809583,1.9202256806634e-06,ascomycota,1,0.0566,1
TR4_II5_T0015840,core,69.0,69.0,0,0,no_effector,no_busco,TR4_II5_Chr7,271502,271874,subtelomere,0.259372387214842,0.880170898252558,hypocreales,2,0.5589,3
TR4_II5_T0015839,softcore,68.0,68.0,27,0,no_effector,no_busco,TR4_II5_Chr7,270017,270533,subtelomere,NA,NA,hypocreales,2,NA,3
TR4_II5_T0015838,core,69.0,69.0,0,0,no_effector,no_busco,TR4_II5_Chr7,268383,269484,subtelomere,1.29316647446338,0.569550945381834,all_fungi,0,0.1714,1
TR4_II5_T0015837,core,69.0,69.0,69,0,effector,no_busco,TR4_II5_Chr7,267314,267809,subtelomere,-0.440226249916014,0.863085738421817,hypocreales,2,0.023,0
TR4_II5_T0015836,core,69.0,69.0,0,0,no_effector,no_busco,TR4_II5_Chr7,261019,262716,subtelomere,NA,NA,hypocreales,2,0.3818,1
TR4_II5_T0015835,softcore,68.0,68.0,0,0,no_effector,no_busco,TR4_II5_Chr7,259708,260095,subtelomere,NA,NA,hypocreales,2,1.0228,1
TR4_II5_T0015834,core,69.0,69.0,69,0,effector,no_busco,TR4_II5_Chr7,258073,258796,subtelomere,NA,NA,hypocreales,2,0.0949,1
TR4_II5_T0015833,softcore,68.0,68.0,0,0,no_effector,no_busco,TR4_II5_Chr7,250761,252165,subtelomere,NA,NA,all_fungi,0,NA,1
TR4_II5_T0015832,core,69.0,69.0,0,0,no_effector,no_busco,TR4_II5_Chr7,247838,250162,subtelomere,5.46304707738002,NA,hypocreales,2,0.5417,0
TR4_II5_T0015831,core,69.0,70.0,0,0,no_effector,no_busco,TR4_II5_Chr7,245484,247057,subtelomere,NA,NA,all_fungi,0,NA,1
TR4_II5_T0009961,softcore,68.0,70.0,0,0,no_effector,no_busco,TR4_II5_Chr3,4759583,4761194,core,-0.821813259796354,0.693407012532132,all_fungi,0,NA,1
TR4_II5_T0015830,accessory,3.0,3.0,2,0,effector,no_busco,TR4_II5_Chr7,243234,244788,subtelomere,NA,NA,all_fungi,0,0.202,1
TR4_II5_T0015576,core,69.0,69.0,0,0,no_effector,no_busco,TR4_II5_Chr6,3867381,3867609,core,NA,NA,ascomycota,1,0.24585,1
TR4_II5_T0007191,core,69.0,69.0,0,69,no_effector,busco,TR4_II5_Chr2,4551440,4554630,core,-1.26440093026536,0.184519519809485,all_fungi,0,0.2148,1
TR4_II5_T0007192,core,69.0,69.0,0,69,no_effector,busco,TR4_II5_Chr2,4558386,4562510,core,-0.27164317107252,0.799172391414845,ascomycota,1,0.1373,0
TR4_II5_T0007193,core,69.0,69.0,0,69,no_effector,busco,TR4_II5_Chr2,4562839,4566117,core,0.303145778483315,0.618180095159789,ascomycota,1,0.0257,1
TR4_II5_T0007194,core,69.0,70.0,0,68,no_effector,busco,TR4_II5_Chr2,4568929,4574731,core,0.794704395746756,0.304866398881448,all_fungi,0,NA,0
TR4_II5_T0015568,core,69.0,69.0,0,0,no_effector,no_busco,TR4_II5_Chr6,3851351,3852709,core,0.367385446719531,0.885043987555251,hypocreales,2,0.11474999999999999,0
TR4_II5_T0012278,accessory,40.0,40.0,0,0,no_effector,no_busco,TR4_II5_Chr5,339525,343443,subtelomere,1.10819737784773,0.507121391923318,all_fungi,0,0.45645,1
TR4_II5_T0005363,accessory,14.0,14.0,0,0,no_effector,no_busco,TR4_II5_Chr2,244913,245356,subtelomere,NA,NA,FusOx,3,2.0,0
TR4_II5_T0005364,core,69.0,69.0,0,0,no_effector,no_busco,TR4_II5_Chr2,248089,250133,subtelomere,7.27163880989811,7.95588567575573e-20,hypocreales,2,0.21185,0
TR4_II5_T0005365,core,69.0,69.0,0,0,no_effector,no_busco,TR4_II5_Chr2,251043,252416,subtelomere,3.64693372900647,0.0180578244498303,ascomycota,1,0.3316,1
TR4_II5_T0005366,core,69.0,69.0,58,0,effector,no_busco,TR4_II5_Chr2,255634,257090,subtelomere,3.86007723316314,NA,all_fungi,0,0.0632,1
TR4_II5_T0005367,core,69.0,69.0,68,0,effector,no_busco,TR4_II5_Chr2,260854,262039,subtelomere,NA,NA,all_fungi,0,0.0149,1
TR4_II5_T0005368,core,69.0,69.0,15,0,no_effector,no_busco,TR4_II5_Chr2,263097,264287,subtelomere,NA,NA,all_fungi,0,0.2807,1
TR4_II5_T0005371,core,69.0,69.0,0,0,no_effector,no_busco,TR4_II5_Chr2,270535,271435,subtelomere,3.17821772087581,NA,all_fungi,0,0.11575,1
TR4_II5_T0015206,core,69.0,70.0,0,68,no_effector,busco,TR4_II5_Chr6,3000196,3008794,core,0.765545929157569,0.350430440674693,all_fungi,0,0.0906,0
TR4_II5_T0015204,core,69.0,69.0,0,69,no_effector,busco,TR4_II5_Chr6,2998826,2999940,core,-0.527200043032183,0.815253824344361,all_fungi,0,0.2706,0
TR4_II5_T0015203,core,69.0,69.0,0,69,no_effector,busco,TR4_II5_Chr6,2994427,2998608,core,1.06498816450553,0.23007922648613,all_fungi,0,0.3276,0
TR4_II5_T0015200,core,69.0,70.0,0,0,no_effector,no_busco,TR4_II5_Chr6,2990465,2993660,core,2.62085471417296,0.000987193537169987,all_fungi,0,0.2716,1
TR4_II5_T0015197,core,69.0,69.0,0,69,no_effector,busco,TR4_II5_Chr6,2983790,2985753,core,0.993448316083709,0.0629026686613984,all_fungi,0,0.001,1
TR4_II5_T0015196,core,69.0,69.0,0,0,no_effector,no_busco,TR4_II5_Chr6,2982528,2983318,core,-0.719261215420655,0.737762416927311,all_fungi,0,NA,0
